11.124,-5.199,-43.073,14.881
11.239,-5.203,-43.118,14.962
11.353,-5.208,-43.162,15.042
11.467,-5.213,-43.206,15.122
11.58,-5.218,-43.249,15.201
11.693,-5.223,-43.291,15.281
11.805,-5.228,-43.332,15.36
11.917,-5.233,-43.373,15.44
12.028,-5.238,-43.413,15.519
12.139,-5.244,-43.453,15.598
12.249,-5.249,-43.492,15.677
12.359,-5.255,-43.53,15.756
12.469,-5.261,-43.568,15.835
12.579,-5.266,-43.605,15.914
12.689,-5.272,-43.642,15.993
12.798,-5.278,-43.679,16.072
12.907,-5.284,-43.715,16.151
13.017,-5.29,-43.75,16.23
13.125,-5.297,-43.785,16.309
13.234,-5.303,-43.82,16.388
13.343,-5.309,-43.854,16.466
13.451,-5.316,-43.888,16.545
13.559,-5.323,-43.921,16.624
13.667,-5.329,-43.954,16.703
13.775,-5.336,-43.987,16.782
13.883,-5.343,-44.019,16.861
13.99,-5.35,-44.051,16.939
14.098,-5.358,-44.083,17.018
14.205,-5.365,-44.114,17.097
14.312,-5.372,-44.144,17.175
14.419,-5.38,-44.175,17.254
14.525,-5.387,-44.205,17.332
14.632,-5.395,-44.235,17.41
14.738,-5.402,-44.264,17.489
14.844,-5.41,-44.293,17.567
14.95,-5.418,-44.322,17.645
15.056,-5.426,-44.35,17.722
15.161,-5.434,-44.378,17.8
15.266,-5.442,-44.406,17.878
15.372,-5.451,-44.433,17.955
15.477,-5.459,-44.46,18.033
15.581,-5.468,-44.487,18.11
15.686,-5.476,-44.514,18.187
15.79,-5.485,-44.54,18.264
15.894,-5.494,-44.566,18.34
15.997,-5.502,-44.592,18.416
16.1,-5.511,-44.617,18.492
16.203,-5.52,-44.642,18.568
16.305,-5.529,-44.667,18.643
16.407,-5.538,-44.692,18.718
16.508,-5.547,-44.716,18.793
16.609,-5.556,-44.74,18.867
16.71,-5.566,-44.763,18.941
16.81,-5.575,-44.786,19.014
16.909,-5.584,-44.809,19.087
17.008,-5.594,-44.832,19.16
17.107,-5.603,-44.855,19.233
17.205,-5.612,-44.877,19.305
17.303,-5.622,-44.899,19.376
17.4,-5.632,-44.92,19.447
17.497,-5.641,-44.942,19.518
17.593,-5.651,-44.963,19.589
17.689,-5.661,-44.984,19.659
17.785,-5.67,-45.004,19.728
17.879,-5.68,-45.025,19.798
17.974,-5.69,-45.045,19.867
18.068,-5.7,-45.065,19.935
18.162,-5.71,-45.084,20.003
18.255,-5.72,-45.104,20.071
18.347,-5.729,-45.123,20.138
18.439,-5.739,-45.142,20.205
18.531,-5.749,-45.161,20.272
18.623,-5.76,-45.179,20.338
18.713,-5.77,-45.198,20.404
18.804,-5.78,-45.216,20.469
18.894,-5.79,-45.234,20.535
18.983,-5.8,-45.252,20.599
19.073,-5.81,-45.269,20.664
19.161,-5.82,-45.287,20.727
19.25,-5.831,-45.304,20.791
19.338,-5.841,-45.321,20.854
19.425,-5.851,-45.338,20.917
19.512,-5.862,-45.354,20.98
19.599,-5.872,-45.371,21.042
19.685,-5.882,-45.387,21.103
19.77,-5.893,-45.404,21.165
19.856,-5.903,-45.42,21.226
19.941,-5.913,-45.435,21.286
20.025,-5.924,-45.451,21.347
20.109,-5.934,-45.467,21.407
20.193,-5.945,-45.482,21.466
20.276,-5.955,-45.497,21.526
20.359,-5.965,-45.513,21.584
20.442,-5.976,-45.528,21.643
20.524,-5.986,-45.542,21.701
20.605,-5.997,-45.557,21.759
20.687,-6.007,-45.572,21.816
20.767,-6.018,-45.586,21.874
20.848,-6.028,-45.6,21.93
20.928,-6.039,-45.615,21.987
21.008,-6.049,-45.629,22.043
21.087,-6.06,-45.643,22.099
21.166,-6.07,-45.656,22.154
21.244,-6.081,-45.67,22.209
21.322,-6.091,-45.684,22.264
21.4,-6.102,-45.697,22.319
21.477,-6.112,-45.711,22.373
21.554,-6.122,-45.724,22.427
21.631,-6.133,-45.737,22.48
21.707,-6.143,-45.75,22.533
21.783,-6.154,-45.763,22.586
21.859,-6.164,-45.776,22.639
21.935,-6.175,-45.789,22.692
22.01,-6.185,-45.801,22.744
22.085,-6.196,-45.814,22.796
22.159,-6.206,-45.827,22.848
22.234,-6.217,-45.839,22.899
22.308,-6.227,-45.852,22.951
22.382,-6.238,-45.864,23.002
22.456,-6.249,-45.877,23.053
22.53,-6.259,-45.889,23.104
22.604,-6.27,-45.901,23.154
22.677,-6.28,-45.913,23.205
22.75,-6.291,-45.926,23.255
22.823,-6.302,-45.938,23.305
22.896,-6.312,-45.95,23.355
22.969,-6.323,-45.962,23.405
23.042,-6.334,-45.974,23.455
23.115,-6.345,-45.986,23.504
23.187,-6.355,-45.998,23.554
23.259,-6.366,-46.01,23.603
23.332,-6.377,-46.022,23.652
23.404,-6.388,-46.033,23.701
23.476,-6.399,-46.045,23.75
23.548,-6.41,-46.057,23.799
23.62,-6.421,-46.069,23.847
23.691,-6.431,-46.081,23.896
23.763,-6.442,-46.093,23.944
23.834,-6.453,-46.104,23.992
23.906,-6.464,-46.116,24.04
23.977,-6.475,-46.128,24.088
24.049,-6.486,-46.14,24.136
24.12,-6.498,-46.151,24.184
24.191,-6.509,-46.163,24.232
24.262,-6.52,-46.175,24.279
24.333,-6.531,-46.186,24.327
24.404,-6.542,-46.198,24.374
24.475,-6.553,-46.21,24.421
24.546,-6.564,-46.221,24.469
24.616,-6.576,-46.233,24.516
24.687,-6.587,-46.245,24.563
24.758,-6.598,-46.256,24.609
24.828,-6.61,-46.268,24.656
24.899,-6.621,-46.28,24.703
24.969,-6.632,-46.291,24.749
25.04,-6.644,-46.303,24.796
25.11,-6.655,-46.314,24.842
25.18,-6.667,-46.326,24.888
25.25,-6.678,-46.337,24.935
25.32,-6.69,-46.349,24.981
25.391,-6.701,-46.361,25.027
25.461,-6.713,-46.372,25.073
25.531,-6.724,-46.384,25.118
25.601,-6.736,-46.395,25.164
25.67,-6.748,-46.407,25.21
25.74,-6.76,-46.418,25.255
25.81,-6.771,-46.43,25.301
25.88,-6.783,-46.441,25.346
25.949,-6.795,-46.452,25.391
26.019,-6.807,-46.464,25.436
26.089,-6.818,-46.475,25.481
26.158,-6.83,-46.487,25.526
26.228,-6.842,-46.498,25.571
26.297,-6.854,-46.51,25.616
26.367,-6.866,-46.521,25.661
26.436,-6.878,-46.532,25.705
26.505,-6.89,-46.544,25.75
26.574,-6.902,-46.555,25.794
26.644,-6.914,-46.566,25.839
26.713,-6.926,-46.577,25.883
26.782,-6.938,-46.589,25.927
26.851,-6.951,-46.6,25.971
26.92,-6.963,-46.611,26.015
26.988,-6.975,-46.622,26.059
27.057,-6.987,-46.633,26.103
27.126,-7,-46.644,26.146
27.194,-7.012,-46.655,26.19
27.263,-7.024,-46.666,26.233
27.331,-7.036,-46.677,26.277
27.4,-7.049,-46.688,26.32
27.468,-7.061,-46.698,26.363
27.536,-7.074,-46.709,26.406
27.604,-7.086,-46.719,26.449
27.672,-7.098,-46.73,26.491
27.74,-7.111,-46.74,26.534
27.807,-7.123,-46.751,26.576
27.875,-7.136,-46.761,26.619
27.942,-7.149,-46.771,26.661
28.01,-7.161,-46.781,26.703
28.077,-7.174,-46.791,26.745
28.144,-7.186,-46.801,26.787
28.211,-7.199,-46.811,26.828
28.278,-7.211,-46.821,26.87
28.345,-7.224,-46.831,26.911
28.411,-7.237,-46.84,26.952
28.478,-7.249,-46.85,26.994
28.544,-7.262,-46.859,27.035
28.61,-7.275,-46.868,27.075
28.676,-7.288,-46.877,27.116
28.742,-7.3,-46.886,27.157
28.808,-7.313,-46.895,27.197
28.874,-7.326,-46.904,27.237
28.939,-7.339,-46.912,27.278
29.005,-7.352,-46.921,27.318
29.07,-7.364,-46.929,27.357
29.135,-7.377,-46.938,27.397
29.201,-7.39,-46.946,27.437
29.265,-7.403,-46.954,27.476
29.33,-7.416,-46.962,27.516
29.395,-7.429,-46.97,27.555
29.46,-7.442,-46.977,27.594
29.524,-7.455,-46.985,27.633
29.588,-7.468,-46.992,27.671
29.653,-7.48,-47,27.71
29.717,-7.493,-47.007,27.748
29.781,-7.506,-47.014,27.786
29.845,-7.519,-47.021,27.825
29.908,-7.532,-47.027,27.862
29.972,-7.545,-47.034,27.9
30.035,-7.558,-47.041,27.938
30.099,-7.571,-47.047,27.975
30.162,-7.585,-47.053,28.013
30.225,-7.598,-47.059,28.05
30.287,-7.611,-47.065,28.087
30.35,-7.624,-47.07,28.123
30.412,-7.637,-47.076,28.16
30.474,-7.65,-47.081,28.196
30.536,-7.662,-47.087,28.232
30.597,-7.675,-47.092,28.267
30.658,-7.688,-47.096,28.303
30.719,-7.701,-47.101,28.338
30.779,-7.714,-47.106,28.372
30.839,-7.727,-47.11,28.407
30.899,-7.739,-47.114,28.441
30.958,-7.752,-47.118,28.475
31.016,-7.764,-47.122,28.508
31.074,-7.777,-47.126,28.541
31.132,-7.789,-47.129,28.574
31.189,-7.801,-47.132,28.606
31.246,-7.813,-47.135,28.638
31.302,-7.826,-47.138,28.67
31.357,-7.838,-47.141,28.701
31.412,-7.849,-47.144,28.731
31.467,-7.861,-47.146,28.762
31.521,-7.873,-47.149,28.792
31.574,-7.885,-47.151,28.822
31.627,-7.896,-47.153,28.851
31.68,-7.908,-47.155,28.88
31.732,-7.919,-47.156,28.909
31.784,-7.93,-47.158,28.937
31.835,-7.942,-47.159,28.965
31.886,-7.953,-47.16,28.993
31.937,-7.964,-47.161,29.02
31.987,-7.975,-47.162,29.047
32.036,-7.986,-47.163,29.074
32.085,-7.997,-47.164,29.101
32.134,-8.007,-47.164,29.127
32.183,-8.018,-47.165,29.153
32.231,-8.029,-47.165,29.179
32.278,-8.039,-47.165,29.204
32.326,-8.05,-47.165,29.229
32.373,-8.06,-47.165,29.254
32.419,-8.071,-47.165,29.279
32.465,-8.081,-47.164,29.304
32.511,-8.091,-47.164,29.328
32.557,-8.102,-47.163,29.352
32.602,-8.112,-47.162,29.376
32.647,-8.122,-47.161,29.399
32.691,-8.132,-47.16,29.423
32.736,-8.142,-47.159,29.446
32.78,-8.152,-47.158,29.469
32.823,-8.162,-47.157,29.491
32.867,-8.172,-47.155,29.514
32.91,-8.182,-47.153,29.536
32.953,-8.191,-47.152,29.559
32.995,-8.201,-47.15,29.581
33.037,-8.211,-47.148,29.603
33.079,-8.221,-47.146,29.624
33.121,-8.23,-47.143,29.646
33.163,-8.24,-47.141,29.667
33.204,-8.249,-47.138,29.688
33.245,-8.259,-47.136,29.71
33.285,-8.268,-47.133,29.73
33.326,-8.278,-47.13,29.751
33.366,-8.287,-47.127,29.772
33.406,-8.297,-47.124,29.792
33.446,-8.306,-47.121,29.813
33.485,-8.316,-47.117,29.833
33.525,-8.325,-47.114,29.853
33.564,-8.334,-47.11,29.873
33.603,-8.344,-47.107,29.893
33.641,-8.353,-47.103,29.913
33.68,-8.362,-47.099,29.933
33.718,-8.371,-47.095,29.952
33.756,-8.38,-47.091,29.971
33.793,-8.39,-47.087,29.991
33.831,-8.399,-47.082,30.01
